"term","estimate","25%","75%","2.5%","97.5%"
"b_Intercept",1.29425238035292,-0.431642506762484,2.98603724828294,-4.58970592546349,7.70339214329249
"b_incrementfineroot",3.06276392710424,0.561761650733489,5.58380690851196,-5.41410719749442,11.4042591173706
"b_incrementR1",1.33850985721321,-1.20100144439782,3.83841863908486,-7.25266453495091,9.82107424775816
"b_incrementR2",4.17032937242863,1.61223316315816,6.83517407592544,-4.5536379379561,13.0646013573954
"b_incrementR3",7.03676490391719,4.47870554747023,9.65617183759448,-1.94959425203386,15.6268138980753
"b_incrementR4",9.59693758332734,7.11840141683093,12.0394645896803,1.02284470309734,18.2381420291811
"b_incrementS1",-0.297108645057333,-2.82496436051084,2.26304689310313,-9.0503967589763,8.06886500087914
"b_incrementS2",3.61286733975272,1.07727537299321,6.11401090483915,-4.95826730502248,12.2280095827345
"b_incrementS3",3.56678312830438,1.11696012479767,6.09875030545924,-5.13624589230767,11.9382084833541
"b_incrementS4",7.69155781830772,5.2314460785356,10.2203473786483,-0.989124139145688,16.4290527849219
"sigma",6.65048839799578,6.16602356873404,7.0614772123701,5.36757770539222,8.47534944898173
"lp__",-202.394015789647,-203.947231426046,-200.460480909235,-209.761519474551,-197.964646701269
